Domain,Area,Item,Year,Area harvested,Flag,Flag Description,Yield,Production
Crops and livestock products,United States of America,Dates,2007,2145.0,A,Official figure,68937.0,14787.0
Crops and livestock products,United States of America,Dates,2008,2307.0,A,Official figure,82185.0,18960.0
Crops and livestock products,United States of America,Dates,2009,2711.0,A,Official figure,79307.0,21500.0
Crops and livestock products,United States of America,Dates,2010,3116.0,A,Official figure,84429.0,26308.0
Crops and livestock products,United States of America,Dates,2011,3318.0,A,Official figure,90500.0,30028.0
Crops and livestock products,United States of America,Dates,2012,3561.0,A,Official figure,79228.0,28213.0
Crops and livestock products,United States of America,Dates,2013,3318.0,A,Official figure,83391.0,27669.0
Crops and livestock products,United States of America,Dates,2014,4047.0,A,Official figure,74870.0,30300.0
Crops and livestock products,United States of America,Dates,2015,4130.0,A,Official figure,85666.0,35380.0
Crops and livestock products,United States of America,Dates,2016,4978.0,A,Official figure,68047.0,33874.0
Crops and livestock products,United States of America,Dates,2017,5420.0,A,Official figure,72509.0,39300.0
Crops and livestock products,United States of America,Dates,2018,6070.0,A,Official figure,61351.0,37240.0
Crops and livestock products,United States of America,Dates,2019,6232.0,A,Official figure,89377.0,55701.16
Crops and livestock products,United States of America,Dates,2020,6677.0,A,Official figure,85049.0,56789.78
Crops and livestock products,United States of America,Dates,2021,6556.0,A,Official figure,93883.0,61550.0
Crops and livestock products,United States of America,Dates,2022,6475.0,A,Official figure,92680.0,60010.0
Crops and livestock products,United States of America,Eggplants (aubergines),1980,1603.0,A,Official figure,207810.0,33312.0
Crops and livestock products,United States of America,Eggplants (aubergines),1981,1520.0,X,Figure from international organizations,215789.0,32800.0
Crops and livestock products,United States of America,Eggplants (aubergines),1982,1330.0,E,Estimated value,255639.0,34000.0
Crops and livestock products,United States of America,Eggplants (aubergines),1983,1300.0,E,Estimated value,253846.0,33000.0
Crops and livestock products,United States of America,Eggplants (aubergines),1984,1300.0,E,Estimated value,260000.0,33800.0
Crops and livestock products,United States of America,Eggplants (aubergines),1985,1300.0,E,Estimated value,261538.0,34000.0
Crops and livestock products,United States of America,Eggplants (aubergines),1986,1280.0,E,Estimated value,265625.0,34000.0
Crops and livestock products,United States of America,Eggplants (aubergines),1987,1280.0,E,Estimated value,269531.0,34500.0
Crops and livestock products,United States of America,Eggplants (aubergines),1988,1320.0,E,Estimated value,272727.0,36000.0
Crops and livestock products,United States of America,Eggplants (aubergines),1989,1300.0,E,Estimated value,279231.0,36300.0
Crops and livestock products,United States of America,Eggplants (aubergines),1990,1380.0,E,Estimated value,275362.0,38000.0
Crops and livestock products,United States of America,Eggplants (aubergines),1992,1457.0,A,Official figure,274537.0,40000.0
Crops and livestock products,United States of America,Eggplants (aubergines),1993,1170.0,A,Official figure,291966.0,34160.0
Crops and livestock products,United States of America,Eggplants (aubergines),1994,1380.0,A,Official figure,256377.0,35380.0
Crops and livestock products,United States of America,Eggplants (aubergines),1995,1335.0,A,Official figure,215056.0,28710.0
Crops and livestock products,United States of America,Eggplants (aubergines),1996,1254.0,A,Official figure,256778.0,32200.0
Crops and livestock products,United States of America,Eggplants (aubergines),1997,1335.0,A,Official figure,269438.0,35970.0
Crops and livestock products,United States of America,Eggplants (aubergines),1998,1300.0,A,Official figure,268000.0,34840.0
Crops and livestock products,United States of America,Eggplants (aubergines),1999,1130.0,A,Official figure,285841.0,32300.0
Crops and livestock products,United States of America,Eggplants (aubergines),2000,2310.0,A,Official figure,334589.0,77290.0
Crops and livestock products,United States of America,Eggplants (aubergines),2001,2140.0,A,Official figure,287009.0,61420.0
Crops and livestock products,United States of America,Eggplants (aubergines),2002,2100.0,E,Estimated value,290476.0,61000.0
Crops and livestock products,United States of America,Eggplants (aubergines),2007,2200.0,E,Estimated value,340909.0,75000.0
Crops and livestock products,United States of America,Eggplants (aubergines),2019,2640.0,E,Estimated value,372048.0,98222.68
Crops and livestock products,United States of America,Eggplants (aubergines),2020,2654.0,E,Estimated value,372938.0,98973.09
Crops and livestock products,United States of America,Eggplants (aubergines),2021,2657.0,E,Estimated value,370915.0,98560.0
Crops and livestock products,United States of America,Eggplants (aubergines),2022,2650.0,E,Estimated value,371967.0,98585.26
Crops and livestock products,United States of America,Figs,1980,5790.0,A,Official figure,71295.0,41280.0
Crops and livestock products,United States of America,Figs,1981,5790.0,A,Official figure,59845.0,34650.0
Crops and livestock products,United States of America,Figs,1982,5380.0,A,Official figure,63569.0,34200.0
Crops and livestock products,United States of America,Figs,1983,5950.0,A,Official figure,51832.0,30840.0
Crops and livestock products,United States of America,Figs,1984,7000.0,A,Official figure,46571.0,32600.0
Crops and livestock products,United States of America,Figs,1985,7200.0,A,Official figure,41069.0,29570.0
Crops and livestock products,United States of America,Figs,1986,7280.0,A,Official figure,62308.0,45360.0
Crops and livestock products,United States of America,Figs,1987,7320.0,A,Official figure,64754.0,47400.0
Crops and livestock products,United States of America,Figs,1988,7160.0,A,Official figure,70321.0,50350.0
Crops and livestock products,United States of America,Figs,1989,6840.0,A,Official figure,63662.0,43545.0
Crops and livestock products,United States of America,Figs,1990,6760.0,A,Official figure,67099.0,45359.0
Crops and livestock products,United States of America,Figs,1991,6474.0,A,Official figure,63021.0,40800.0
Crops and livestock products,United States of America,Figs,1992,5827.0,A,Official figure,73177.0,42640.0
Crops and livestock products,United States of America,Figs,1993,5750.0,A,Official figure,96243.0,55340.0
Crops and livestock products,United States of America,Figs,1994,5900.0,A,Official figure,87627.0,51700.0
Crops and livestock products,United States of America,Figs,1995,5950.0,A,Official figure,79899.0,47540.0
Crops and livestock products,United States of America,Figs,1996,6230.0,A,Official figure,66982.0,41730.0
Crops and livestock products,United States of America,Figs,1997,6640.0,A,Official figure,79247.0,52620.0
Crops and livestock products,United States of America,Figs,1998,6596.0,A,Official figure,70331.0,46390.0
Crops and livestock products,United States of America,Figs,1999,5949.0,A,Official figure,72130.0,42910.0
Crops and livestock products,United States of America,Figs,2000,6232.0,A,Official figure,81374.0,50712.0
Crops and livestock products,United States of America,Figs,2001,5908.0,A,Official figure,62957.0,37195.0
Crops and livestock products,United States of America,Figs,2002,5463.0,A,Official figure,88340.0,48260.0
Crops and livestock products,United States of America,Figs,2003,5261.0,A,Official figure,83630.0,43998.0
Crops and livestock products,United States of America,Figs,2004,5180.0,A,Official figure,89492.0,46357.0
Crops and livestock products,United States of America,Figs,2005,5180.0,A,Official figure,86164.0,44633.0
Crops and livestock products,United States of America,Figs,2006,4654.0,A,Official figure,81285.0,37830.0
Crops and livestock products,United States of America,Figs,2007,3683.0,A,Official figure,117738.0,43363.0
Crops and livestock products,United States of America,Figs,2008,3804.0,A,Official figure,103260.0,39280.0
Crops and livestock products,United States of America,Figs,2009,3764.0,A,Official figure,105444.0,39689.0
Crops and livestock products,United States of America,Figs,2010,3480.0,A,Official figure,106647.0,37113.0
Crops and livestock products,United States of America,Figs,2011,3480.0,A,Official figure,100782.0,35072.0
Crops and livestock products,United States of America,Figs,2012,2995.0,A,Official figure,106013.0,31751.0
Crops and livestock products,United States of America,Figs,2013,2833.0,A,Official figure,105672.0,29937.0
Crops and livestock products,United States of America,Figs,2014,2833.0,A,Official figure,106954.0,30300.0
Crops and livestock products,United States of America,Figs,2015,2590.0,A,Official figure,111042.0,28760.0
Crops and livestock products,United States of America,Figs,2016,2630.0,A,Official figure,112776.0,29660.0
Crops and livestock products,United States of America,Figs,2017,2710.0,A,Official figure,104428.0,28300.0
Crops and livestock products,United States of America,Figs,2020,2671.0,E,Estimated value,104664.0,27960.68
Crops and livestock products,United States of America,Figs,2021,2659.0,E,Estimated value,104744.0,27847.57
Crops and livestock products,United States of America,Figs,2022,2664.0,E,Estimated value,104830.0,27924.05
Crops and livestock products,United States of America,"Ginger, raw",1985,85.0,E,Estimated value,411765.0,3500.0
Crops and livestock products,United States of America,"Ginger, raw",1986,85.0,E,Estimated value,411765.0,3500.0
Crops and livestock products,United States of America,"Ginger, raw",1987,85.0,E,Estimated value,411765.0,3500.0
Crops and livestock products,United States of America,"Ginger, raw",1988,85.0,E,Estimated value,411765.0,3500.0
Crops and livestock products,United States of America,"Ginger, raw",1989,73.0,A,Official figure,558904.0,4080.0
Crops and livestock products,United States of America,"Ginger, raw",1990,80.0,A,Official figure,538750.0,4310.0
Crops and livestock products,United States of America,"Ginger, raw",1991,101.0,A,Official figure,538911.0,5443.0
Crops and livestock products,United States of America,"Ginger, raw",1992,117.0,A,Official figure,449573.0,5260.0
Crops and livestock products,United States of America,"Ginger, raw",1993,150.0,A,Official figure,299333.0,4490.0
Crops and livestock products,United States of America,"Ginger, raw",1994,60.0,A,Official figure,453333.0,2720.0
Crops and livestock products,United States of America,"Ginger, raw",1995,50.0,A,Official figure,526000.0,2630.0
Crops and livestock products,United States of America,"Ginger, raw",1996,80.0,A,Official figure,532500.0,4260.0
